nose-x,nose-y,nose-conf,left-eye-x,left-eye-y,left-eye-conf,right-eye-x,right-eye-y,right-eye-conf,left-ear-x,left-ear-y,left-ear-conf,right-ear-x,right-ear-y,right-ear-conf,left-shoulder-x,left-shoulder-y,left-shoulder-conf,right-shoulder-x,right-shoulder-y,right-shoulder-conf,left-elbow-x,left-elbow-y,left-elbow-conf,right-elbow-x,right-elbow-y,right-elbow-conf,left-hand-x,left-hand-y,left-hand-conf,right-hand-x,right-hand-y,right-hand-conf,left-hip-x,left-hip-y,left-hip-conf,right-hip-x,right-hip-y,right-hip-conf,left-knee-x,left-knee-y,left-knee-conf,right-knee-x,right-knee-y,right-knee-conf,left-foot-x,left-foot-y,left-foot-conf,right-foot-x,right-foot-y,right-foot-conf
1682.8297424316406,929.4066047668457,0.9246273636817932,1692.0591735839844,911.8081932067871,0.9248300194740295,1687.502670288086,911.963809967041,0.04154403880238533,1735.6835021972656,921.2443733215332,0.9374870657920837,1743.3473815917969,915.2586669921875,0.1536504328250885,1742.824462890625,1007.6484832763672,0.63255375623703,1776.3247680664062,985.2585296630859,0.9078545570373535,1645.2036437988281,1100.2633514404297,0.31681960821151733,1639.8598327636719,1070.6299285888672,0.7887123227119446,1540.8593673706055,1104.3863983154297,0.35511431097984314,1515.2747802734375,1106.514877319336,0.7493801116943359,1799.3581237792969,1243.1210632324219,0.4804803729057312,1805.2081909179688,1228.9338684082031,0.6846739053726196,1694.2571563720703,1279.7178955078125,0.3614913523197174,1679.6328735351562,1251.9721374511719,0.48539236187934875,1617.5767974853516,1467.3131103515625,0.15223349630832672,1601.624740600586,1468.1702270507812,0.20114199817180634
1655.463607788086,936.4618682861328,0.7938235998153687,1663.4725341796875,922.107551574707,0.7523704767227173,1658.380615234375,920.8520431518555,0.04547645524144173,1707.9194030761719,924.7156677246094,0.899100661277771,1721.6188049316406,918.1401901245117,0.05118084326386452,1764.6165466308594,1021.3028717041016,0.6748062968254089,1739.6165466308594,996.1904449462891,0.9422239065170288,1731.1215515136719,1135.9771728515625,0.34008699655532837,1615.125244140625,1080.5518798828125,0.8708243370056152,1707.3703308105469,1128.8072509765625,0.5026530623435974,1499.061653137207,1111.3442687988281,0.8681914210319519,1779.8771057128906,1239.7229919433594,0.6765146255493164,1756.4218139648438,1223.6366271972656,0.8728480935096741,1648.0940856933594,1256.3606872558594,0.8393187522888184,1649.7721557617188,1253.7424926757812,0.9252665638923645,1627.2498474121094,1478.1455688476562,0.6984457969665527,1656.8435668945312,1468.600341796875,0.8195925354957581
1639.7772064208984,946.2822570800781,0.9209769368171692,1648.248779296875,930.6620941162109,0.949493944644928,1642.3507690429688,930.2263412475586,0.046494290232658386,1694.8944091796875,935.3234710693359,0.9619898200035095,1687.0464172363281,928.5470962524414,0.1873684972524643,1785.5924987792969,1032.5372009277344,0.7618832588195801,1715.5235595703125,1001.4180755615234,0.9456169009208679,1773.4695129394531,1172.1137084960938,0.4157082736492157,1611.9350128173828,1091.2814331054688,0.8792970180511475,1729.7870788574219,1141.0820922851562,0.4416612386703491,1494.2009735107422,1111.6634216308594,0.8297283053398132,1778.0768432617188,1232.6174926757812,0.8217593431472778,1732.91650390625,1210.0519714355469,0.9191315770149231,1653.2420501708984,1251.6326599121094,0.8887248635292053,1652.3931732177734,1253.6097106933594,0.9376485347747803,1628.959716796875,1471.6422119140625,0.7990694046020508,1684.7871704101562,1481.7564697265625,0.856400191783905
1618.1022033691406,955.8123321533203,0.9718039631843567,1629.2428588867188,941.0197677612305,0.9852134585380554,1621.2899627685547,939.1374053955078,0.09369561076164246,1677.0967864990234,948.6305618286133,0.9763489961624146,1668.895263671875,935.3181915283203,0.20819050073623657,1731.0980529785156,1034.5601654052734,0.8488264679908752,1723.8698425292969,1000.9981842041016,0.9404994249343872,1709.2867736816406,1186.6325378417969,0.5723816752433777,1622.449203491211,1097.7304992675781,0.8347163796424866,1705.4671936035156,1156.6825561523438,0.562186598777771,1509.702766418457,1102.5727233886719,0.7824481129646301,1754.9042358398438,1237.1250305175781,0.7750132083892822,1743.4922485351562,1215.6499328613281,0.8593186140060425,1642.3431243896484,1255.2543334960938,0.7850830554962158,1637.7472534179688,1241.7279968261719,0.8356742262840271,1642.2190551757812,1474.9796142578125,0.5987973809242249,1646.3480682373047,1463.6896362304688,0.6527226567268372
1568.426742553711,978.0174255371094,0.9758452773094177,1581.0579833984375,962.4360885620117,0.9911034107208252,1570.3481750488281,960.6477966308594,0.05771156772971153,1632.6608581542969,968.7872161865234,0.9778088927268982,1627.2315216064453,953.6725463867188,0.08439426869153976,1698.2662353515625,1024.349624633789,0.9266223907470703,1692.8045959472656,998.2798461914062,0.8716066479682922,1594.025161743164,1172.7029724121094,0.8740787506103516,1643.7656860351562,1104.5862884521484,0.6148771643638611,1495.3683547973633,1118.917236328125,0.8615114092826843,1543.8693389892578,1096.8521118164062,0.6420679688453674,1752.8406982421875,1215.3229064941406,0.7680014967918396,1747.6649780273438,1196.1624145507812,0.7256574630737305,1634.7864837646484,1260.519775390625,0.7382912039756775,1637.158432006836,1256.114013671875,0.6516717672348022,1643.7942504882812,1481.9265747070312,0.47691115736961365,1647.3392333984375,1476.267333984375,0.4231386184692383
1534.0237350463867,979.8815307617188,0.9786229133605957,1551.6468811035156,964.4791641235352,0.9929821491241455,1534.0418243408203,961.0948944091797,0.24898312985897064,1607.978012084961,971.6488952636719,0.961510181427002,1572.9175567626953,954.7509002685547,0.09998036921024323,1641.929916381836,1039.5373077392578,0.9416677355766296,1650.9563903808594,994.2129821777344,0.8715662360191345,1591.6449127197266,1187.5813903808594,0.8955082297325134,1632.4815368652344,1091.1765899658203,0.5896136164665222,1499.2861328125,1118.2818450927734,0.8784711360931396,1541.875129699707,1093.4104309082031,0.6218119859695435,1738.0577392578125,1215.0032653808594,0.7929372191429138,1741.8072204589844,1190.6924133300781,0.7344993948936462,1626.1566467285156,1264.3295593261719,0.7331646084785461,1633.729232788086,1257.9514770507812,0.6286588907241821,1640.6292724609375,1477.6283569335938,0.43390092253685,1647.577651977539,1472.1531982421875,0.37167856097221375
1514.8553085327148,968.0065994262695,0.9468668699264526,1528.6676864624023,953.2543029785156,0.9882358312606812,1519.0826416015625,952.9900512695312,0.05325267091393471,1588.9045715332031,962.5890426635742,0.9961898326873779,1580.2555847167969,932.8630294799805,0.016709238290786743,1631.7822570800781,1025.2137298583984,0.9501065015792847,1656.0806274414062,962.9722442626953,0.8069366216659546,1609.4279479980469,1185.4444274902344,0.9589875936508179,1638.1961364746094,1074.1502532958984,0.5407103896141052,1511.0117645263672,1122.3304138183594,0.955312192440033,1545.256202697754,1089.6700134277344,0.6929418444633484,1749.6386413574219,1199.1479187011719,0.6915370225906372,1751.0,1172.4919738769531,0.5402427315711975,1620.0060424804688,1265.1102600097656,0.7565026879310608,1636.1470489501953,1249.4518737792969,0.5502498745918274,1643.9977111816406,1485.990966796875,0.46296554803848267,1645.900405883789,1475.337158203125,0.3330087661743164
1506.710304260254,949.9537124633789,0.9584771394729614,1520.5681381225586,936.853401184082,0.9910240173339844,1508.503189086914,932.7926559448242,0.06619682908058167,1576.1993865966797,943.8511657714844,0.9887452721595764,1564.533462524414,913.1358680725098,0.07469923049211502,1628.5966491699219,1002.9343109130859,0.9403691291809082,1648.780776977539,933.2651977539062,0.877191424369812,1622.7918090820312,1172.419189453125,0.9088997840881348,1638.186767578125,1049.1531829833984,0.6820281744003296,1512.874168395996,1118.4306030273438,0.9025177955627441,1547.8875274658203,1088.1075439453125,0.7263225317001343,1744.5362548828125,1159.8890686035156,0.834192156791687,1749.0,1128.1896667480469,0.7952660918235779,1622.1571807861328,1263.0699768066406,0.7732347249984741,1643.6341094970703,1257.4667663574219,0.6919287443161011,1641.4086608886719,1481.326171875,0.4408136010169983,1658.1149597167969,1475.0420532226562,0.3886588513851166
1540.9014739990234,946.2961730957031,0.1340298354625702,1544.038314819336,933.2787246704102,0.29643571376800537,1543.0618743896484,933.8573532104492,0.0031527907121926546,1582.2455444335938,937.6973419189453,0.8863231539726257,1643.4842224121094,922.068603515625,0.02391095459461212,1626.8470611572266,1015.5038604736328,0.8650354743003845,1668.6194915771484,963.9843902587891,0.402975857257843,1625.2279968261719,1147.2692260742188,0.9583888649940491,1627.3322143554688,1007.9515686035156,0.33488842844963074,1512.1830596923828,1098.09423828125,0.9603579044342041,1548.4677276611328,1061.2377014160156,0.5715820789337158,1710.4541320800781,1166.0600280761719,0.8238148093223572,1735.7171936035156,1144.4416809082031,0.6108168363571167,1613.7777252197266,1264.8665161132812,0.9034466743469238,1642.7659606933594,1257.9814147949219,0.7165577411651611,1643.398666381836,1481.94189453125,0.7498931288719177,1654.2869110107422,1473.0206909179688,0.5568941235542297
1503.8146667480469,911.6515274047852,0.9467604160308838,1514.5232391357422,896.4273910522461,0.9813613295555115,1507.409164428711,894.4050216674805,0.03923628479242325,1578.9039001464844,902.7953796386719,0.9957277774810791,1566.9258728027344,861.3072280883789,0.014187570661306381,1626.6114349365234,939.3459930419922,0.9468734860420227,1632.1419982910156,891.6799621582031,0.7769849300384521,1601.333511352539,1100.656005859375,0.9552494287490845,1558.7169952392578,1014.29150390625,0.2893032729625702,1478.657356262207,1054.1569519042969,0.9408819675445557,1476.615837097168,1034.59765625,0.3765833377838135,1712.489990234375,1142.4176940917969,0.8316169381141663,1718.5594177246094,1122.1120300292969,0.7025344371795654,1619.6887817382812,1273.5491333007812,0.8609264492988586,1638.5562438964844,1266.845458984375,0.6791671514511108,1652.1428833007812,1476.9378051757812,0.5763903856277466,1655.310806274414,1467.6016235351562,0.4092569351196289
1497.0725479125977,874.155158996582,0.7370902895927429,1509.1465530395508,863.0293502807617,0.8569070100784302,1500.875358581543,858.5484085083008,0.02568073943257332,1560.0697479248047,867.9246673583984,0.9341358542442322,1550.5343017578125,837.317756652832,0.07939191907644272,1620.6854705810547,924.2481384277344,0.9322585463523865,1614.773941040039,860.0377655029297,0.8343667387962341,1592.376937866211,1072.5655212402344,0.9282621741294861,1581.2671356201172,916.3720703125,0.6707895994186401,1469.498779296875,1043.4102478027344,0.9140690565109253,1507.0191192626953,971.7252044677734,0.6976183652877808,1674.9502563476562,1130.6876831054688,0.9192935824394226,1672.9638977050781,1103.1567687988281,0.8845586776733398,1615.230484008789,1289.876953125,0.8546662926673889,1630.6976318359375,1279.8665771484375,0.7848636507987976,1646.6555480957031,1481.7998657226562,0.5500528216362,1659.9093170166016,1472.9581298828125,0.4881269335746765
